InjuryID,Season,Week,PlayerID,Position,Number,Team,Opponent,BodyPart,Status,Practice,PracticeDescription,Updated
38875,2014,19,14623,NT,66,ARI,,Illness,Questionable,,,1/4/2015 10:03:41 PM
38876,2014,19,14469,FS,28,ARI,,Shoulder,Probable,,,1/4/2015 10:03:41 PM
38877,2014,19,4130,P,9,ARI,,Left groin,,,,1/4/2015 10:03:41 PM
38878,2014,19,13406,TE,84,ARI,,Hip,Probable,,,1/4/2015 10:03:41 PM
38879,2014,19,15227,ILB,51,ARI,,Quadriceps,Probable,,,1/4/2015 10:03:41 PM
38880,2014,19,12262,RB,20,ARI,,,Out,,,1/4/2015 10:03:41 PM
38881,2014,19,11570,ILB,58,ARI,,Suspension,Out,,,1/4/2015 10:03:41 PM
38882,2014,19,11203,G,75,ATL,,Back,Questionable,,,1/4/2015 10:03:41 PM
38883,2014,19,1652,RB,39,ATL,,Quadriceps,Questionable,,,1/4/2015 10:03:41 PM
38884,2014,19,13291,WR,11,ATL,,Hip,Questionable,,,1/4/2015 10:03:41 PM
38885,2014,19,11700,FS,20,ATL,,Knee,,,,1/4/2015 10:03:41 PM
38886,2014,19,11464,CB,27,ATL,,Illness,Questionable,,,1/4/2015 10:03:41 PM
38887,2014,19,12150,CB,26,ATL,,Hamstring,Questionable,,,1/4/2015 10:03:41 PM
38888,2014,19,6211,WR,83,ATL,,Foot,Probable,,,1/4/2015 10:03:41 PM
38889,2014,19,204,WR,84,ATL,,Knee,Probable,,,1/4/2015 10:03:41 PM
38890,2014,19,5374,G,63,ATL,,Back,Probable,,,1/4/2015 10:03:41 PM
38891,2014,19,14786,FB,42,ATL,,Illness,Questionable,,,1/4/2015 10:03:41 PM
38892,2014,19,15180,OLB,90,ATL,,Elbow; not injury related,Probable,,,1/4/2015 10:03:41 PM
38893,2014,19,2623,NT,96,ATL,,Shoulder,Probable,,,1/4/2015 10:03:41 PM
38894,2014,19,11769,OT,79,ATL,,Hamstring,Probable,,,1/4/2015 10:03:41 PM
38895,2014,19,5315,DE,95,ATL,,Knee,Probable,,,1/4/2015 10:03:41 PM
38896,2014,19,13284,WR,19,ATL,,Foot,Probable,,,1/4/2015 10:03:41 PM
38897,2014,19,7082,WR,17,ATL,,Wrist,Probable,,,1/4/2015 10:03:41 PM
38898,2014,19,14571,OLB,94,ATL,,Foot,Probable,,,1/4/2015 10:03:41 PM
38899,2014,19,16538,OLB,53,ATL,,Knee,Probable,,,1/4/2015 10:03:41 PM
38900,2014,19,15179,FS,36,ATL,,Ankle,Probable,,,1/4/2015 10:03:41 PM
38901,2014,19,16531,OT,70,ATL,,Ankle,Probable,,,1/4/2015 10:03:41 PM
38902,2014,19,11437,DE,91,ATL,,Achilles,Probable,,,1/4/2015 10:03:41 PM
38903,2014,19,16542,FS,41,ATL,,Concussion,Probable,,,1/4/2015 10:03:41 PM
38904,2014,19,8872,DE,99,BAL,,Thigh; ankle,Probable,,,1/4/2015 10:03:41 PM
38905,2014,19,1810,TE,81,BAL,NE,Not injury related,Probable,None,Did Not Participate In Practice,1/9/2015 10:02:17 PM
38906,2014,19,16088,DT,97,BAL,NE,Foot; ankle,Probable,Full,Full Participation in Practice,1/8/2015 2:02:32 PM
38907,2014,19,7383,OLB,55,BAL,NE,Not injury related,Probable,,,1/9/2015 10:02:17 PM
38908,2014,19,16699,RB,43,BAL,,Ribs,Questionable,,,1/4/2015 10:03:41 PM
38909,2014,19,14232,FS,31,BAL,,Not injury related,Probable,,,1/4/2015 10:03:41 PM
38910,2014,19,5100,WR,12,BAL,,Illness,Probable,,,1/4/2015 10:03:41 PM
38911,2014,19,14767,SS,41,BAL,,Ankle,Probable,,,1/4/2015 10:03:41 PM
38912,2014,19,13848,G,72,BAL,,Not injury related,Probable,,,1/4/2015 10:03:41 PM
38913,2014,19,14687,RB,30,BAL,,Back,Probable,,,1/4/2015 10:03:41 PM
38914,2014,19,5353,ILB,51,BAL,NE,Not injury related,Probable,None,Did Not Participate In Practice,1/9/2015 10:02:17 PM
38915,2014,19,16083,TE,80,BAL,,Back,Questionable,,,1/4/2015 10:03:41 PM
38916,2014,19,12830,WR,82,BAL,,Knee,Probable,,,1/4/2015 10:03:41 PM
38917,2014,19,4358,WR,89,BAL,,Illness,Probable,,,1/4/2015 10:03:41 PM
38918,2014,19,12824,OT,76,BAL,,Hand,,,,1/4/2015 10:03:41 PM
38919,2014,19,15479,WR,14,BAL,,Concussion,Probable,,,1/4/2015 10:03:41 PM
38920,2014,19,16081,WR,15,BAL,,Thigh,Questionable,,,1/4/2015 10:03:41 PM
38921,2014,19,9369,RB,29,BAL,,Knee,Questionable,,,1/4/2015 10:03:41 PM
38922,2014,19,13520,ILB,50,BAL,,Thigh,Questionable,,,1/4/2015 10:03:41 PM
38923,2014,19,16093,ILB,57,BAL,,Wrist,Probable,,,1/4/2015 10:03:41 PM
38924,2014,19,13857,DE,93,BAL,,Not injury related,Probable,,,1/4/2015 10:03:41 PM
38925,2014,19,13858,OLB,91,BAL,,Hand,Probable,,,1/4/2015 10:03:41 PM
38926,2014,19,127,C,53,BAL,,Ankle,Probable,,,1/4/2015 10:03:41 PM
38927,2014,19,12822,OLB,90,BAL,,Shoulder,Probable,,,1/4/2015 10:03:41 PM
38928,2014,19,14901,FB,44,BAL,,Foot,Probable,,,1/4/2015 10:03:41 PM
38929,2014,19,7680,NT,92,BAL,,Not injury related,Probable,,,1/4/2015 10:03:41 PM
38930,2014,19,7459,G,73,BAL,,Knee,Probable,,,1/4/2015 10:03:41 PM
38931,2014,19,9788,CB,21,BAL,,Not injury related,Probable,,,1/4/2015 10:03:41 PM
38932,2014,19,12722,WR,11,BAL,,Concussion,Probable,,,1/4/2015 10:03:41 PM
38933,2014,19,14899,SS,26,BAL,,Shoulder,Probable,,,1/4/2015 10:03:41 PM
38934,2014,19,15937,TE,84,BAL,,Thigh,Questionable,,,1/4/2015 10:03:41 PM
38935,2014,19,611,QB,5,BAL,,Illness,Probable,,,1/4/2015 10:03:41 PM
39893,2014,19,8655,OT,60,BAL,NE,Ankle,Questionable,,,1/9/2015 10:02:17 PM
38936,2014,19,1269,K,2,BUF,,Right groin,Probable,,,1/4/2015 10:03:41 PM
38937,2014,19,12725,NT,99,BUF,,Knee,Out,,,1/4/2015 10:03:41 PM
38938,2014,19,13761,CB,24,BUF,,Concussion,Out,,,1/4/2015 10:03:41 PM
38939,2014,19,12747,SS,23,BUF,,Hip,Probable,,,1/4/2015 10:03:41 PM
38940,2014,19,14866,TE,89,BUF,,Knee,Probable,,,1/4/2015 10:03:41 PM
38941,2014,19,12741,FS,25,BUF,,Hamstring,Probable,,,1/4/2015 10:03:41 PM
38942,2014,19,10949,RB,28,BUF,,Shoulder,Probable,,,1/4/2015 10:03:41 PM
38943,2014,19,13800,WR,11,BUF,,Foot,Probable,,,1/4/2015 10:03:41 PM
38944,2014,19,14870,FS,27,BUF,,Concussion,Probable,,,1/4/2015 10:03:41 PM
38945,2014,19,9066,DE,92,BUF,,Knee,Probable,,,1/4/2015 10:03:41 PM
38946,2014,19,2232,DT,96,BUF,,Quadriceps,Probable,,,1/4/2015 10:03:41 PM
38947,2014,19,14828,WR,15,BUF,,Hamstring,Probable,,,1/4/2015 10:03:41 PM
38948,2014,19,15099,S,24,BUF,,Hamstring,Probable,,,1/4/2015 10:03:41 PM
38949,2014,19,16003,WR,14,BUF,,Hip,Probable,,,1/4/2015 10:03:41 PM
38950,2014,19,14871,WR,10,BUF,,Ankle,Probable,,,1/4/2015 10:03:41 PM
38951,2014,19,13757,CB,33,BUF,,Groin,Questionable,,,1/4/2015 10:03:41 PM
38952,2014,19,14865,WR,88,BUF,,Ankle,Probable,,,1/4/2015 10:03:41 PM
38953,2014,19,5701,RB,22,BUF,,Groin,Questionable,,,1/4/2015 10:03:41 PM
38954,2014,19,1141,DE,91,BUF,,Ankle,Probable,,,1/4/2015 10:03:41 PM
38955,2014,19,8703,QB,18,BUF,,Toe,Probable,,,1/4/2015 10:03:41 PM
38956,2014,19,12158,G,60,BUF,,Shoulder,Probable,,,1/4/2015 10:03:41 PM
38957,2014,19,13486,WR,81,BUF,,Knee,Questionable,,,1/4/2015 10:03:41 PM
38958,2014,19,15257,OLB,57,BUF,,Ankle,Probable,,,1/4/2015 10:03:41 PM
38959,2014,19,16001,G,68,BUF,,Not injury related,Probable,,,1/4/2015 10:03:41 PM
38960,2014,19,10985,ILB,51,BUF,,Ribs,Probable,,,1/4/2015 10:03:41 PM
38961,2014,19,5467,DE,94,BUF,,Thumb,Probable,,,1/4/2015 10:03:41 PM
38962,2014,19,9700,LS,65,BUF,,Knee,Probable,,,1/4/2015 10:03:41 PM
38963,2014,19,2550,DT,95,BUF,,Knee,Probable,,,1/4/2015 10:03:41 PM
38964,2014,19,13756,OLB,53,BUF,,Knee,Questionable,,,1/4/2015 10:03:41 PM
38965,2014,19,15997,LB,58,BUF,,Knee,Probable,,,1/4/2015 10:03:41 PM
38966,2014,19,14868,QB,3,BUF,,Abdomen,Probable,,,1/4/2015 10:03:41 PM
38967,2014,19,3753,OLB,56,BUF,,Groin,Doubtful,,,1/4/2015 10:03:41 PM
38968,2014,19,12777,TE,85,BUF,,Toe,Probable,,,1/4/2015 10:03:41 PM
38969,2014,19,14864,OLB,50,BUF,,Knee,Out,,,1/4/2015 10:03:41 PM
38970,2014,19,12083,QB,3,CAR,,Illness,Probable,,,1/4/2015 10:03:41 PM
38971,2014,19,1097,FS,21,CAR,SEA,Hamstring,Questionable,Limited,Limited Participation in Practice,1/8/2015 2:02:32 PM
38972,2014,19,1061,DE,95,CAR,,Not injury related,Probable,,,1/4/2015 10:03:41 PM
38973,2014,19,15186,OLB,56,CAR,SEA,Ankle,Questionable,Full,Full Participation in Practice,1/9/2015 10:02:17 PM
38974,2014,19,8563,C,75,CAR,,Not injury related,Probable,,,1/4/2015 10:03:41 PM
38975,2014,19,7580,RB,34,CAR,,Hand,Probable,,,1/4/2015 10:03:41 PM
38976,2014,19,16554,CB,37,CAR,,Hamstring,Questionable,,,1/4/2015 10:03:41 PM
38977,2014,19,4895,OLB,58,CAR,,Knee,Probable,,,1/4/2015 10:03:41 PM
38978,2014,19,734,SS,41,CAR,,Thigh,Probable,,,1/4/2015 10:03:41 PM
38979,2014,19,13320,QB,1,CAR,,Back,Probable,,,1/4/2015 10:03:41 PM
38980,2014,19,14345,G,66,CAR,,Knee,Questionable,,,1/4/2015 10:03:41 PM
38981,2014,19,16553,WR,16,CAR,SEA,Shoulder,Questionable,None,Did Not Participate In Practice,1/8/2015 2:02:32 PM
38982,2014,19,423,C,67,CAR,,Not injury related,Probable,,,1/4/2015 10:03:41 PM
38983,2014,19,1658,TE,88,CAR,,Knee,Probable,,,1/4/2015 10:03:41 PM
38984,2014,19,12490,OT,75,CAR,,Foot,Probable,,,1/4/2015 10:03:41 PM
38985,2014,19,5451,RB,28,CAR,,Hip,Probable,,,1/4/2015 10:03:41 PM
38986,2014,19,13181,DE,97,CAR,,Foot,Probable,,,1/4/2015 10:03:41 PM
38987,2014,19,16555,DE,94,CAR,,Illness,Probable,,,1/4/2015 10:03:41 PM
38988,2014,19,15188,NT,98,CAR,SEA,Foot,Out,Out,Out (Definitely Will Not Play),1/9/2015 10:02:17 PM
38989,2014,19,16551,CB,25,CAR,,Ankle,Probable,,,1/4/2015 10:03:41 PM
38990,2014,19,4738,FB,35,CAR,,Knee,Probable,,,1/4/2015 10:03:41 PM
38991,2014,19,14745,LT,78,CAR,,Torn right meniscus,,,,1/4/2015 10:03:41 PM
38992,2014,19,4104,WR,82,CAR,,Hamstring,Probable,,,1/4/2015 10:03:41 PM
38993,2014,19,15189,DT,99,CAR,,Ankle,Probable,,,1/4/2015 10:03:41 PM
38994,2014,19,16563,G,70,CAR,,Ankle,Probable,,,1/4/2015 10:03:41 PM
38995,2014,19,15691,CB,23,CAR,SEA,Ankle,Questionable,Limited,Limited Participation in Practice,1/9/2015 10:02:17 PM
38996,2014,19,15561,TE,86,CAR,,Hip,Questionable,,,1/4/2015 10:03:41 PM
38997,2014,19,11646,DT,92,CAR,,Knee,Probable,,,1/4/2015 10:03:41 PM
38998,2014,19,16550,WR,13,CAR,,Concussion,Questionable,,,1/4/2015 10:03:41 PM
38999,2014,19,9363,NT,91,CAR,,Not injury related,Probable,,,1/4/2015 10:03:41 PM
39000,2014,19,14340,CB,24,CAR,,Concussion,Probable,,,1/4/2015 10:03:41 PM
39001,2014,19,12153,TE,84,CAR,,Hip,Questionable,,,1/4/2015 10:03:41 PM
39002,2014,19,9174,G,65,CAR,,Back,Doubtful,,,1/4/2015 10:03:41 PM
39003,2014,19,11455,DE,76,CAR,,Not injury related,Probable,,,1/4/2015 10:03:41 PM
39004,2014,19,622,DE,69,CHI,,Ribs,Questionable,,,1/4/2015 10:03:41 PM
39005,2014,19,15065,DE,91,CHI,,Knee,Probable,,,1/4/2015 10:03:41 PM
39006,2014,19,11447,QB,8,CHI,,Concussion,Out,,,1/4/2015 10:03:41 PM
39007,2014,19,13188,FS,47,CHI,,Back,Out,,,1/4/2015 10:03:41 PM
39008,2014,19,16431,NT,95,CHI,,Ankle,Probable,,,1/4/2015 10:03:41 PM
39009,2014,19,1410,K,9,CHI,,Right quadriceps,Out,,,1/4/2015 10:03:41 PM
39010,2014,19,15115,G,75,CHI,,Hip,Probable,,,1/4/2015 10:03:41 PM
39011,2014,19,16753,CB,39,CHI,,Hamstring,Questionable,,,1/4/2015 10:03:41 PM
39012,2014,19,15118,WR,10,CHI,,Knee,Probable,,,1/4/2015 10:03:41 PM
39013,2014,19,16432,CB,23,CHI,,Hand,Probable,,,1/4/2015 10:03:41 PM
39014,2014,19,11974,CB,26,CHI,,Ankle,Questionable,,,1/4/2015 10:03:41 PM
39015,2014,19,14189,OLB,50,CHI,,Ankle,Probable,,,1/4/2015 10:03:41 PM
39016,2014,19,16444,DT,93,CHI,,Illness,Questionable,,,1/4/2015 10:03:41 PM
39017,2014,19,16025,OT,70,CHI,,Back,Questionable,,,1/4/2015 10:03:41 PM
39018,2014,19,15117,DE,94,CHI,,Ankle,Questionable,,,1/4/2015 10:03:41 PM
39019,2014,19,1181,TE,83,CHI,,Foot,Probable,,,1/4/2015 10:03:41 PM
39020,2014,19,14187,WR,17,CHI,,Hamstring,Questionable,,,1/4/2015 10:03:41 PM
39021,2014,19,1171,DE,76,CHI,,Knee,Probable,,,1/4/2015 10:03:41 PM
39022,2014,19,8636,G,62,CHI,,Illness,Probable,,,1/4/2015 10:03:41 PM
39023,2014,19,15116,OT,67,CHI,,Ribs,Probable,,,1/4/2015 10:03:41 PM
39024,2014,19,16446,FS,45,CHI,,Shoulder,Probable,,,1/4/2015 10:03:41 PM
39025,2014,19,13662,C,64,CHI,,Ankle,,,,1/4/2015 10:03:41 PM
39026,2014,19,15105,CB,30,CHI,,Knee,Questionable,,,1/4/2015 10:03:41 PM
39027,2014,19,5537,WR,19,CHI,,Shoulder,Probable,,,1/4/2015 10:03:41 PM
39028,2014,19,16370,CB,37,CHI,,Illness,Probable,,,1/4/2015 10:03:41 PM
39029,2014,19,15113,ILB,57,CHI,,Back,Probable,,,1/4/2015 10:03:41 PM
39030,2014,19,11279,SS,29,CHI,,Knee,Probable,,,1/4/2015 10:03:41 PM
39031,2014,19,7098,OT,74,CHI,,Knee; ankle,Probable,,,1/4/2015 10:03:41 PM
39032,2014,19,11107,CB,27,CHI,,Quadriceps; knee,Probable,,,1/4/2015 10:03:41 PM
39034,2014,19,2095,C,63,CHI,,Ankle,Probable,,,1/4/2015 10:03:41 PM
39035,2014,19,8515,SS,21,CHI,,Shoulder,Probable,,,1/4/2015 10:03:41 PM
39036,2014,19,12845,WR,18,CIN,,Concussion,Doubtful,,,1/4/2015 10:03:41 PM
39037,2014,19,11026,TE,84,CIN,,Back,Questionable,,,1/4/2015 10:03:41 PM
39038,2014,19,11737,RB,30,CIN,,Concussion; shoulder,Questionable,,,1/4/2015 10:03:41 PM
39039,2014,19,16122,WR,86,CIN,,Knee,Out,,,1/4/2015 10:03:41 PM
39040,2014,19,12838,G,65,CIN,,Illness,Probable,,,1/4/2015 10:03:41 PM
39041,2014,19,12891,OLB,53,CIN,,Knee,Probable,,,1/4/2015 10:03:41 PM
39042,2014,19,16107,CB,21,CIN,,Shin,Probable,,,1/4/2015 10:03:41 PM
39043,2014,19,7121,DE,95,CIN,,Hamstring,Probable,,,1/4/2015 10:03:41 PM
39044,2014,19,11731,CB,24,CIN,,Illness,Questionable,,,1/4/2015 10:03:41 PM
39045,2014,19,14750,LB,59,CIN,,Hamstring,Questionable,,,1/4/2015 10:03:41 PM
39046,2014,19,14721,CB,37,CIN,,Illness,Questionable,,,1/4/2015 10:03:41 PM
39047,2014,19,12167,FS,20,CIN,,Illness,Questionable,,,1/4/2015 10:03:41 PM
39048,2014,19,5916,CB,23,CIN,,Illness,Questionable,,,1/4/2015 10:03:41 PM
39049,2014,19,11735,K,2,CIN,,Illness,Probable,,,1/4/2015 10:03:41 PM
39050,2014,19,11023,DE,96,CIN,,Calf,Probable,,,1/4/2015 10:03:41 PM
39051,2014,19,14922,DE,99,CIN,,Ankle,Probable,,,1/4/2015 10:03:41 PM
39052,2014,19,13871,CB,27,CIN,,Achilles,Probable,,,1/4/2015 10:03:41 PM
39053,2014,19,16116,QB,5,CIN,,Illness,Questionable,,,1/4/2015 10:03:41 PM
39054,2014,19,11398,OT,74,CIN,,Illness,Probable,,,1/4/2015 10:03:41 PM
39055,2014,19,2559,G,67,CIN,,Knee,Probable,,,1/4/2015 10:03:41 PM
39056,2014,19,8373,WR,19,CIN,,Illness,Probable,,,1/4/2015 10:03:41 PM
39057,2014,19,14925,FS,36,CIN,,Chest,Probable,,,1/4/2015 10:03:41 PM
39058,2014,19,5510,DE,91,CIN,,Hip,Probable,,,1/4/2015 10:03:41 PM
39059,2014,19,16111,TE,89,CIN,,Illness,Probable,,,1/4/2015 10:03:41 PM
39060,2014,19,5929,NT,94,CIN,,Elbow,Questionable,,,1/4/2015 10:03:41 PM
39061,2014,19,13868,SS,43,CIN,,Groin,Probable,,,1/4/2015 10:03:41 PM
39062,2014,19,15047,ILB,57,CIN,,Illness,Questionable,,,1/4/2015 10:03:41 PM
39063,2014,19,12874,WR,15,CIN,,Illness,Probable,,,1/4/2015 10:03:41 PM
39064,2014,19,8459,RT,71,CIN,,Torn left triceps,,,,1/4/2015 10:03:41 PM
39065,2014,19,14916,RB,25,CIN,,Hip; clavicle,Probable,,,1/4/2015 10:03:41 PM
39066,2014,19,13882,G,68,CIN,,Calf,Probable,,,1/4/2015 10:03:41 PM
39067,2014,19,1650,CB,29,CIN,,Concussion,Probable,,,1/4/2015 10:03:41 PM
39068,2014,19,8441,ILB,58,CIN,,Hamstring,Questionable,,,1/4/2015 10:03:41 PM
39069,2014,19,11590,SS,26,CIN,,Foot,Probable,,,1/4/2015 10:03:41 PM
39070,2014,19,14709,NT,98,CIN,,Knee,Questionable,,,1/4/2015 10:03:41 PM
39071,2014,19,13586,TE,83,CIN,,Neck,Probable,,,1/4/2015 10:03:41 PM
39072,2014,19,12581,ILB,57,CIN,,Calf,Probable,,,1/4/2015 10:03:41 PM
39073,2014,19,14917,RB,33,CIN,,Knee,Probable,,,1/4/2015 10:03:41 PM
39074,2014,19,5099,OT,77,CIN,,Knee,Probable,,,1/4/2015 10:03:41 PM
39075,2014,19,11021,DT,97,CIN,,Feet,Probable,,,1/4/2015 10:03:41 PM
39076,2014,19,4577,TE,82,CLE,,Rib,Questionable,,,1/4/2015 10:03:41 PM
39077,2014,19,9827,DE,92,CLE,,Thumb,Questionable,,,1/4/2015 10:03:41 PM
39078,2014,19,11043,CB,23,CLE,,Shoulder,Questionable,,,1/4/2015 10:03:41 PM
39079,2014,19,12847,WR,16,CLE,,Thumb,Questionable,,,1/4/2015 10:03:41 PM
39080,2014,19,8358,QB,6,CLE,,Right shoulder; biceps,Doubtful,,,1/4/2015 10:03:41 PM
39081,2014,19,10961,WR,15,CLE,,Knee,Probable,,,1/4/2015 10:03:41 PM
39082,2014,19,4096,DE,71,CLE,,Ankle,Out,,,1/4/2015 10:03:41 PM
39083,2014,19,12880,OLB,97,CLE,,Foot,Questionable,,,1/4/2015 10:03:41 PM
39084,2014,19,13249,TE,86,CLE,,Elbow,Questionable,,,1/4/2015 10:03:41 PM
39085,2014,19,16143,CB,36,CLE,,Hamstring,Questionable,,,1/4/2015 10:03:41 PM
39086,2014,19,11658,ILB,56,CLE,,Knee,Questionable,,,1/4/2015 10:03:41 PM
39087,2014,19,16137,DB,42,CLE,,Hamstring,Questionable,,,1/4/2015 10:03:41 PM
39088,2014,19,16127,RB,34,CLE,,Hip,Probable,,,1/4/2015 10:03:41 PM
39089,2014,19,16740,RB,41,CLE,,Illness,Probable,,,1/4/2015 10:03:41 PM
39090,2014,19,12861,TE,84,CLE,,Concussion,Questionable,,,1/4/2015 10:03:41 PM
39091,2014,19,9801,OLB,99,CLE,,Illness,Probable,,,1/4/2015 10:03:41 PM
39092,2014,19,11394,C,68,CLE,,Ankle; knee,Probable,,,1/4/2015 10:03:41 PM
39093,2014,19,14949,OLB,51,CLE,,Shoulder,Probable,,,1/4/2015 10:03:41 PM
39094,2014,19,13886,FS,24,CLE,,Concussion,Questionable,,,1/4/2015 10:03:41 PM
39095,2014,19,13911,DE,90,CLE,,Toe,Probable,,,1/4/2015 10:03:41 PM
39096,2014,19,12885,NT,98,CLE,,Right knee,,,,1/4/2015 10:03:41 PM
39097,2014,19,16129,WR,18,CLE,,Shoulder,Probable,,,1/4/2015 10:03:41 PM
39098,2014,19,8405,FS,30,CLE,,Ankle,Probable,,,1/4/2015 10:03:41 PM
39099,2014,19,8135,OT,73,CLE,,Not injury related,Probable,,,1/4/2015 10:03:41 PM
39100,2014,19,13896,DE,93,CLE,,Right knee,,,,1/4/2015 10:03:41 PM
39101,2014,19,7815,G,77,CLE,,Knee,Probable,,,1/4/2015 10:03:41 PM
39102,2014,19,12881,CB,22,CLE,,Thumb,Probable,,,1/4/2015 10:03:41 PM
39103,2014,19,13887,WR,11,CLE,,Knee,Probable,,,1/4/2015 10:03:41 PM
39104,2014,19,15603,P,5,CLE,,Shoulder,Probable,,,1/4/2015 10:03:41 PM
39105,2014,19,12225,G,74,CLE,,Ankle,Probable,,,1/4/2015 10:03:41 PM
39106,2014,19,16128,CB,26,CLE,,Knee,Probable,,,1/4/2015 10:03:41 PM
39107,2014,19,15863,ILB,52,CLE,,Concussion,Probable,,,1/4/2015 10:03:41 PM
39108,2014,19,13372,LS,57,CLE,,Shoulder,Probable,,,1/4/2015 10:03:41 PM
39109,2014,19,12361,DT,92,DAL,,Calf,Probable,,,1/4/2015 10:03:41 PM
39110,2014,19,13112,OLB,54,DAL,GB,Knee,Probable,Full,Full Participation in Practice,1/8/2015 2:02:32 PM
39111,2014,19,14146,DE,98,DAL,,Illness,Questionable,,,1/4/2015 10:03:41 PM
39112,2014,19,3338,OT,68,DAL,,Ankle,Doubtful,,,1/4/2015 10:03:41 PM
39113,2014,19,9157,DT,96,DAL,GB,Shoulder,Probable,Full,Full Participation in Practice,1/8/2015 2:02:32 PM
39114,2014,19,15576,SS,38,DAL,GB,Thumb,Probable,Full,Full Participation in Practice,1/8/2015 2:02:32 PM
39115,2014,19,16364,OLB,59,DAL,GB,Ankle,Questionable,None,Did Not Participate In Practice,1/8/2015 2:02:32 PM
39116,2014,19,16369,G,70,DAL,,Ankle,Probable,,,1/4/2015 10:03:41 PM
39117,2014,19,12253,ILB,55,DAL,GB,Knee; concussion,Questionable,None,Did Not Participate In Practice,1/9/2015 10:02:17 PM
39118,2014,19,13124,RB,29,DAL,GB,Hand,Probable,Full,Full Participation in Practice,1/8/2015 2:02:32 PM
39119,2014,19,3867,QB,9,DAL,GB,Back,Probable,None,Did Not Participate In Practice,1/9/2015 10:02:17 PM
39120,2014,19,12387,FS,37,DAL,,Groin,Probable,,,1/4/2015 10:03:41 PM
39121,2014,19,16372,CB,20,DAL,,Knee; ankle,Probable,,,1/4/2015 10:03:41 PM
39122,2014,19,12293,DE,99,DAL,,Thumb,Probable,,,1/4/2015 10:03:41 PM
39123,2014,19,13910,QB,3,DAL,,Not injury related,Probable,,,1/4/2015 10:03:41 PM
39124,2014,19,16366,DE,90,DAL,,Chest,Probable,,,1/4/2015 10:03:41 PM
39125,2014,19,6990,DE,92,DAL,GB,Concussion,Questionable,None,Did Not Participate In Practice,1/9/2015 10:02:17 PM
39126,2014,19,13129,OT,77,DAL,,Illness,Probable,,,1/4/2015 10:03:41 PM
39127,2014,19,15088,WR,83,DAL,,Finger,Probable,,,1/4/2015 10:03:41 PM
39128,2014,19,11271,FS,42,DAL,,Shoulder,Probable,,,1/4/2015 10:03:41 PM
39129,2014,19,14152,TE,84,DAL,GB,Knee,Probable,Full,Full Participation in Practice,1/9/2015 10:02:17 PM
39130,2014,19,14826,G,65,DAL,,Groin,Probable,,,1/4/2015 10:03:41 PM
39131,2014,19,12360,OT,78,DAL,,Chest,Probable,,,1/4/2015 10:03:41 PM
39132,2014,19,4080,DE,93,DAL,,Knee; foot,Probable,,,1/4/2015 10:03:41 PM
39133,2014,19,2760,CB,39,DAL,,Hamstring,Probable,,,1/4/2015 10:03:41 PM
39134,2014,19,11270,WR,88,DAL,,Shoulder,Probable,,,1/4/2015 10:03:41 PM
39135,2014,19,15573,FS,23,DAL,,Not injury related,Probable,,,1/4/2015 10:03:41 PM
39136,2014,19,15579,OLB,53,DAL,,Thigh,Probable,,,1/4/2015 10:03:41 PM
39137,2014,19,15082,TE,89,DAL,,Knee,Probable,,,1/4/2015 10:03:41 PM
39138,2014,19,13319,DT,97,DAL,GB,Ankle,Questionable,None,Did Not Participate In Practice,1/9/2015 10:02:17 PM
39139,2014,19,16356,DT,66,DAL,,Illness,Probable,,,1/4/2015 10:03:41 PM
39140,2014,19,15085,RB,21,DAL,,Concussion,Questionable,,,1/4/2015 10:03:41 PM
39141,2014,19,14790,OT,75,DAL,,Shoulder,,,,1/4/2015 10:03:41 PM
39142,2014,19,16384,DT,74,DAL,,Knee,Out,,,1/4/2015 10:03:41 PM
39143,2014,19,15020,RB,22,DEN,,Ankle,Probable,,,1/4/2015 10:03:41 PM
39144,2014,19,16272,ILB,57,DEN,,Illness,Probable,,,1/4/2015 10:03:41 PM
39145,2014,19,3209,OT,78,DEN,,Thigh,Probable,,,1/4/2015 10:03:41 PM
39146,2014,19,12179,OT,75,DEN,,Back,Probable,,,1/4/2015 10:03:41 PM
39147,2014,19,15667,OT,71,DEN,IND,Toe,Probable,,,1/9/2015 10:02:17 PM
39148,2014,19,14046,RB,23,DEN,,Foot,Probable,,,1/4/2015 10:03:41 PM
39149,2014,19,7328,QB,18,DEN,IND,Thigh,Probable,Full,Full Participation in Practice,1/8/2015 2:02:32 PM
39150,2014,19,14032,OLB,54,DEN,IND,Foot,Questionable,Limited,Limited Participation in Practice,1/8/2015 2:02:32 PM
39151,2014,19,3765,C,64,DEN,,Knee,Probable,,,1/4/2015 10:03:41 PM
39152,2014,19,4951,RG,66,DEN,,Illness,Probable,,,1/4/2015 10:03:41 PM
39153,2014,19,11063,WR,10,DEN,,Hip,Questionable,,,1/4/2015 10:03:41 PM
39154,2014,19,852,TE,84,DEN,,Foot,Probable,,,1/4/2015 10:03:41 PM
39155,2014,19,11197,WR,88,DEN,IND,Ankle; finger,Probable,Full,Full Participation in Practice,1/9/2015 10:02:17 PM
39156,2014,19,13027,TE,80,DEN,IND,Ankle,Probable,Full,Full Participation in Practice,1/8/2015 2:02:32 PM
39157,2014,19,16287,RB,40,DEN,IND,Hip; knee,Probable,Full,Full Participation in Practice,1/8/2015 2:02:32 PM
